Year,Month,Week,Date,DMR_Mangemant_Area,Site,GearID,Gear_Type,,Level_Position,Sex,Shell_Height,Total_Viscera_Weight,Meat_Weight,Gonad_Weight,Shell_Weight,Meat_Color,GSI,Notes,(X-碌)^2
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,130,83.96,27.53,17.01,323,W,20.26,,43.535
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,58,5.77,2.14,0.21,24.36,W,3.64,,100.441
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,88,31.69,11.15,5.05,70.28,W,15.936,,5.171
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,113,58.96,21.8,9.91,174.6,W,16.808,,9.9
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,134,90.87,37.03,9.8,285.15,W,10.785,,8.277
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,119,44.83,11.23,6.8,179.07,W,15.168,,2.271
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,133,80.09,28.1,11.89,251.34,W,14.846,,1.402
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,F,128,69.69,27.1,6.55,241.79,W,9.399,,18.171
2020,7,31,2020-07-28,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIGastonCove,NA,M,127,67.3,20.09,11.6,240.09,W,17.236,,12.778
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,TR,F,62,17.48,7.02,1.34,29.04,W,7.666,,43.522
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,TR,M,59,17.3,6.1,2.73,20.43,W,15.78,,2.302
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,TL,M,64,17.49,6.86,2.14,30.34,W,12.236,,4.111
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,TL,F,66,22.14,10.35,1.52,29.34,W,6.865,,54.725
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,MR,F,69,22.39,9.52,1.14,29.91,W,5.092,,84.115
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,MR,M,65,23.64,8.37,3.67,44.27,W,15.525,,1.591
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,ML,F,56,15.42,6.35,1.02,26.24,W,6.615,,58.495
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,ML,M,65,18.2,7.21,1.87,24.34,W,10.275,,15.906
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,BR,F,66,21.14,8.41,2.1,25.04,W,9.934,,18.742
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,17,Cage,NA,BL,M,67,23.96,9.34,3.48,41.91,W,14.524,,0.068
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,TR,F,81,30.37,10.15,5.27,48.67,W,17.353,,9.546
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,TR,M,80,34.33,11.85,5.26,57.4,W,15.322,,1.121
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,TL,M,80,59.1,16.47,5.33,61.61,W,9.019,,27.504
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,TL,F,81,41.68,16.41,5.7,53.88,W,13.676,,0.345
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,MR,M,80,52.8,19.51,10.25,80.66,W,19.413,,26.521
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,MR,F,74,35.27,14.27,3.85,49.21,W,10.916,,11.204
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,ML,M,77,31.28,8.29,4.99,51.52,W,15.953,,2.855
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,ML,F,74,30.2,11.16,2.83,58.4,W,9.371,,23.933
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,BR,F,81,36.3,14.86,2.55,45.53,W,7.025,,52.392
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,16,Cage,NA,BL,M,82,37.13,12.23,5.13,50.29,W,13.816,,0.2
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,63,21.16,8.5,1.61,26.54,W,7.609,,44.28
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,64,25.3,9.39,2.69,25.57,W,10.632,,13.181
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,66,26.81,9.81,2.85,27.28,W,10.63,,13.196
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,64,20.05,6.94,2.28,27.79,W,11.372,,8.36
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,70,33.22,12.84,3.55,37.44,W,10.686,,12.793
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,65,18.76,6.99,2.06,23.49,W,10.981,,95.479
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,66,26.32,10.17,1.96,23.88,W,7.447,,177.032
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,70,31.46,12.39,3.75,32.75,W,11.92,,78.009
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,70,19.58,7.08,1.71,22.45,W,8.733,,144.45
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,70,34.26,11.93,5.93,38.14,O,17.309,,11.857
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,65,22.25,8.41,2.22,31.12,W,9.978,,116.093
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,64,25.96,10.81,2.64,32.46,W,10.169,,111.993
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,F,73,30.36,11.42,4.41,39.17,W,14.526,,38.769
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,69,21.45,8.54,3.81,29.13,W,17.762,,8.94
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,6,M,60,18.44,6.78,1.35,30.22,W,7.321,,180.395
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,M,82,50.39,17.9,8.3,58,W,16.472,,18.324
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,F,87,57.17,16.26,16.5,66.77,W,28.861,,65.758
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,F,86,46.09,15.53,7.47,70.71,O,16.207,,20.655
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,M,81,37.62,12.37,8.09,50.01,W,21.505,,0.566
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,F,81,38.91,13.31,4.67,52.18,W,12.002,,76.564
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,M,82,44.18,13.61,9.43,46.25,W,21.344,,0.351
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,M,81,48.86,17.4,9.6,62.37,W,19.648,,1.219
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,F,82,39.7,13.67,5.93,55.62,O,14.937,,33.816
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,M,80,42.12,13.36,6.79,46.9,W,16.121,,21.451
2020,7,31,2020-07-30,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,6,F,79,35.7,13.85,2.63,51.64,W,7.367,,42.456
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,63,13.75,4.97,1.29,15.26,W,9.382,,86.742
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,63,16.69,6.68,1.77,15.12,W,10.605,,65.451
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,67,18.81,6.32,3.29,17.68,W,17.491,,1.451
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,59,12.47,4.88,1.62,13.89,W,12.991,,32.538
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,59,10.95,4.36,1.71,17.36,W,15.616,,9.48
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,74,23.11,8.11,4.48,22.22,W,19.386,,0.476
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,F,63,14.43,6,1.31,14.99,W,9.078,,92.487
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,M,67,15.56,3.45,2.2,22.59,W,14.139,,20.762
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,M,69,17.38,6.93,1.82,9.65,W,10.472,,67.627
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,M,65,14.92,5.54,2.09,15.26,W,14.008,,21.971
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,M,63,11.93,5.07,0.98,13.81,W,8.215,,109.846
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,30,Lantern_Net,NA,9,M,64,16.91,5.85,2.75,10.03,W,16.263,,5.918
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,M,87,56.32,18.35,11.88,79.99,W,21.094,,5.752
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,M,89,64.86,24.04,15.21,60.32,W,23.451,,22.612
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,F,81,44.39,12.95,14.4,55.49,O,32.44,,188.908
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,F,85,44.51,12.35,14.09,58.16,W,31.656,,167.974
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,M,87,50.61,19.56,14.8,56.99,W,29.243,,111.258
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,F,81,34.67,12.99,5.29,39.36,W,15.258,,11.814
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,M,82,45.58,13.29,13.76,37.57,W,30.189,,132.097
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,M,82,41.05,15.32,6.96,53.1,W,16.955,,3.029
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,F,82,54.17,18.5,14.73,54.03,O,27.192,,72.196
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,31,Lantern_Net,NA,9,F,83,49.97,17.07,13.08,49.38,W,26.176,,55.956
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,107,63.59,24.14,10.38,131.38,W,16.323,,11.065
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,62,13.6,4.8,2.64,26.29,W,19.412,,0.057
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,116,74.12,2.6,15.83,152.19,W,21.357,,2.916
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,89,33.8,11.51,8.61,64.16,W,25.473,,33.915
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,85,33.52,14.52,3.55,68.94,W,10.591,,82.066
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,127,106.89,32.55,23.88,249.12,W,22.341,,7.242
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,125,90.9,24.34,28.8,194.09,W,31.683,,144.804
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,118,76.55,32.28,11.71,151.28,W,15.297,,18.944
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,120,96.14,40.65,12.36,311.65,W,12.856,butt,46.151
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,146,130.8,42.37,21.3,312.75,W,16.284,,11.325
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,114,70.37,23.61,19.5,131.05,W,27.711,,64.979
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,73,20.7,8.49,2.22,46.53,W,10.725,,79.657
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,124,103.94,32.44,29.55,177.97,W,28.43,,77.091
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,78,28.99,10.26,6.66,56.81,W,22.973,,11.047
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,111,72.82,27.09,19.15,123.67,W,26.298,,44.196
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,136,121.23,37.82,26.1,282.02,W,21.529,,3.533
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,114,70.52,21.64,18.35,146.17,W,26.021,,40.593
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,104,23.57,5.37,1.71,9.49,B,7.255,,153.629
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,106,53.82,19.96,9.07,122.67,W,16.852,,7.825
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,81,29.74,12.94,2.21,66.77,W,7.431,,149.295
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,F,81,28,10.19,5.45,56.18,W,19.464,,0.034
2020,8,32,2020-08-04,Middle_Penobscot_Bay,NH,0,Wild_Dive,NHFarm,NA,M,113,60.84,17.77,15.81,131.28,W,25.986,,40.151
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,70,20.75,7.17,3.45,27.13,W,16.627,,9.674
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,F,73,24.77,9.53,2.77,30.89,W,11.183,,73.168
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,69,18.96,7.93,3.57,28.12,W,18.829,,0.824
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,75,29.2,12.75,6.11,42.66,W,20.925,,1.411
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,F,77,30.27,11.87,4.03,30.4,W,13.314,,41.258
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,F,66,24.47,8.18,5.51,25.58,W,22.517,,7.732
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,74,27.12,10.02,5.33,37.55,W,19.653,,0.007
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,76,23.64,7.79,4.56,44.66,W,19.289,,0.2
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,M,70,17.37,5.9,3.07,28.96,W,17.674,,4.254
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,F,75,26.83,18.91,6.09,33.7,W,22.698,,8.772
2020,8,32,2020-08-04,Isle_au_Haut,ST,40,Lantern_Net,NA,6,F,71,16.43,9.09,5.43,37.73,W,33.049,,177.224
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,F,74,27.45,10.76,2.83,36.43,W,10.31,,88.87
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,F,78,29.9,11.31,4.23,42.21,W,14.147,,31.243
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,F,80,33.33,13.38,6.22,38.88,W,18.662,,1.155
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,M,77,33.73,7.96,11.15,62.85,W,33.057,,177.42
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,M,76,37.71,13.24,9.87,38.87,W,26.173,,41.431
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,M,80,38.36,15.82,9.43,37.58,W,24.583,,23.485
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,M,76,21.05,5.34,4.15,33.29,B,19.715,,0
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,M,81,32.04,11.2,5.37,46.12,W,16.76,,8.859
2020,8,32,2020-08-04,Isle_au_Haut,ST,41,Lantern_Net,NA,6,F,76,34.62,13.58,5.39,42.85,W,15.569,,17.37
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,65,21.13,8.83,2.04,22.48,W,9.655,,24.754
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,M,65,19.53,6.29,3.1,29.19,W,15.873,,1.546
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,M,64,26.2,9.83,4.15,36.31,W,15.84,,1.464
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,69,38.99,13.55,7.81,39.64,W,20.031,,29.17
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,70,29.26,11.35,3.38,38.03,W,11.552,,9.475
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,65,23.13,8.51,2.57,33.19,W,11.111,,12.381
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,M,70,24.7,8.24,3.92,36.69,W,15.87,,1.539
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,M,72,33.98,12.83,6.22,41.68,W,18.305,,13.506
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,68,21.33,8.05,2.22,24.22,W,10.408,,17.825
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,66,27.65,10.09,3.31,30.86,W,11.971,,7.069
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,68,28.08,11.36,2.61,33.32,W,9.295,,28.462
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,M,65,16.37,6.18,1.28,24.09,W,7.819,,46.385
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,71,25.58,9.7,2.75,26.17,W,10.751,,15.048
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,14,Lantern_Net,NA,4,F,75,32.26,11.45,5.32,43.61,O,16.491,,3.464
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,TR,M,78,33.88,12.2,5.14,44.26,W,15.171,,4.462
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,TR,F,81,43.53,17.84,4.63,78.42,W,10.636,,5.868
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,TL,F,82,49.14,16.74,9,60,W,18.315,,27.628
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,TL,M,80,38.58,13.07,6.48,49.99,W,16.796,,13.969
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,MR,F,79,36,14.63,5.08,55.08,W,14.111,,1.107
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,MR,M,78,39.09,13.08,7.09,47.57,W,18.138,,25.795
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,ML,F,74,33.26,12.22,4.85,51.62,W,14.582,,2.321
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,ML,M,78,29.63,11.75,2.04,36.04,W,6.885,,38.116
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,BR,F,77,26.66,10.63,2.64,51.65,W,9.902,,9.962
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,16,Cage,NA,BL,M,80,25.46,9.93,2.6,47.87,W,10.212,,8.103
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,80,38.3,14.1,6.29,48.84,W,16.423,,3.215
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,81,41.31,16.81,6.18,40.62,W,14.96,,0.109
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,M,86,48.23,18.21,8.01,48.22,O,16.608,,3.913
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,87,44.75,13.71,8.74,68.75,W,19.531,,24.019
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,M,81,39.85,13.89,7.91,54.9,W,19.849,,27.244
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,82,34.59,13.95,4.31,38.46,W,12.46,,4.707
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,80,38.61,17.15,4.34,36.8,W,11.241,,11.487
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,M,82,49.79,15.86,12.56,63.94,W,25.226,,112.278
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,M,76,47.16,17.09,6.01,65.41,W,12.744,,3.557
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,15,Lantern_Net,NA,4,F,81,39.7,15.3,6.79,54.81,O,17.103,,6.118
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,TR,F,68,31.08,11.99,4.01,51.88,W,12.902,,0.025
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,TR,M,67,27.35,9.07,4.64,33.5,W,16.965,,15.261
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,TL,M,66,29.01,9.69,5.5,42.47,W,18.959,,34.813
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,TL,F,61,22.56,7.97,2.77,27.67,W,12.278,,0.609
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,MR,F,62,20.02,7.22,2.74,26.98,W,13.686,,0.394
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,MR,M,66,19.79,7.91,1.83,26.42,W,9.247,,14.529
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,ML,F,68,25.55,10.82,2.57,30.7,W,10.059,,9
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,ML,M,65,22.89,8.32,3.44,28.57,W,15.028,,3.88
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,BR,F,64,21.84,9.51,1.16,27.16,W,5.311,,60.022
2020,8,32,2020-08-06,Lower_Penobscot_Bay,HI,17,Cage,NA,BL,M,63,21.77,9.33,2.61,29.32,W,11.989,,1.144
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,89,33.52,11.38,6.01,88.36,W,17.93,,8.365
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,119,80.2,28.85,13.9,174.1,W,17.332,,12.181
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,127,101.5,35.36,24.1,220.7,W,23.744,,8.538
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,127,103.07,36.01,19.8,193.88,W,19.21,,2.597
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,140,139.72,47.74,28.83,296.19,W,20.634,,0.035
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,126,110.9,37.47,28.49,196.5,W,25.69,,23.698
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,106,55.58,18.56,10.96,136.72,W,19.719,,1.215
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,94,47.09,15.59,10.21,100.5,W,21.682,,0.74
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,139,123.95,45.61,21.21,258.19,W,17.112,,13.764
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,116,62.81,24.3,7.19,158.73,W,11.447,,87.882
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,108,68.34,23.93,16.03,160.28,W,23.456,,6.94
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,107,57.72,18.8,10.62,143,W,18.399,,5.869
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,86,33.43,10.15,7.84,78.42,W,23.452,,6.918
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,96,41.37,15.45,6.52,107.39,W,15.76,,25.619
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,106,55.11,19.49,13.23,133.59,W,24.007,,10.143
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,F,148,139.44,43.82,24.43,326.29,O,17.52,,10.901
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,145,142.18,38.98,32.66,345,W,22.971,,4.619
2020,8,33,2020-08-11,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIWest,NA,M,135,139.18,50.1,38.98,302.2,W,28.007,,51.626
